date,site,obs_n,visit_group,species_ves,n,n_visit,season,area_sqr_m,air_temp_c,j_date
2023-05-16,wood_lab_pond,obs_2,2,eurycea_bislineata,0,visit_5,spring,2130,NA,136
2023-05-16,wood_lab_pond,obs_2,2,hyla_versicolor,0,visit_5,spring,2130,NA,136
2023-05-16,wood_lab_pond,obs_2,2,notophthalmus_viridescens,0,visit_5,spring,2130,NA,136
2023-05-16,wood_lab_pond,obs_2,2,plethodon_cinereus,0,visit_5,spring,2130,NA,136
2023-05-16,wood_lab_pond,obs_2,2,plethodon_glutinosus,0,visit_5,spring,2130,NA,136
2023-05-16,wood_lab_pond,obs_2,2,pseudotriton_ruber,0,visit_5,spring,2130,NA,136
2023-05-16,wood_lab_pond,obs_2,2,rana_catesbeiana,0,visit_5,spring,2130,NA,136
2023-05-16,wood_lab_pond,obs_2,2,rana_clamitans,2,visit_5,spring,2130,NA,136
2023-05-16,wood_lab_pond,obs_2,2,rana_sylvatica,0,visit_5,spring,2130,NA,136
2023-05-23,rv_pond,obs_2,1,desmognathus_fuscus,0,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,desmongnathus_sp,0,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,eurycea_bislineata,0,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,hyla_versicolor,0,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,notophthalmus_viridescens,0,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,plethodon_cinereus,0,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,plethodon_glutinosus,0,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,pseudotriton_ruber,0,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,rana_catesbeiana,4,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,rana_clamitans,8,visit_5,spring,1306,19.3,143
2023-05-23,rv_pond,obs_2,1,rana_sylvatica,0,visit_5,spring,1306,19.3,143
2023-05-30,tuttle_pond,obs_2,1,desmognathus_fuscus,0,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,desmongnathus_sp,0,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,eurycea_bislineata,0,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,hyla_versicolor,2,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,notophthalmus_viridescens,0,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,plethodon_cinereus,0,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,plethodon_glutinosus,0,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,pseudotriton_ruber,0,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,rana_catesbeiana,13,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,rana_clamitans,6,visit_5,spring,1336,22.9,150
2023-05-30,tuttle_pond,obs_2,1,rana_sylvatica,0,visit_5,spring,1336,22.9,150
2023-05-31,vorisek_pond,obs_2,1,desmognathus_fuscus,0,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,desmongnathus_sp,0,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,eurycea_bislineata,0,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,hyla_versicolor,0,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,notophthalmus_viridescens,0,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,plethodon_cinereus,0,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,plethodon_glutinosus,0,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,pseudotriton_ruber,0,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,rana_catesbeiana,8,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,rana_clamitans,9,visit_5,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_2,1,rana_sylvatica,0,visit_5,spring,2103,19.7,151
2023-06-06,rv_pond,obs_2,2,desmognathus_fuscus,0,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,desmongnathus_sp,0,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,eurycea_bislineata,0,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,hyla_versicolor,0,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,notophthalmus_viridescens,0,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,plethodon_cinereus,0,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,plethodon_glutinosus,0,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,pseudotriton_ruber,0,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,rana_catesbeiana,4,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,rana_clamitans,1,visit_5,spring,1306,13.8,157
2023-06-06,rv_pond,obs_2,2,rana_sylvatica,0,visit_5,spring,1306,13.8,157
2023-06-06,tryon_weber,obs_2,2,desmognathus_fuscus,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,desmongnathus_sp,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,eurycea_bislineata,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,hyla_versicolor,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,notophthalmus_viridescens,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,plethodon_cinereus,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,plethodon_glutinosus,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,pseudotriton_ruber,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,rana_catesbeiana,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,rana_clamitans,0,visit_5,spring,100,19.3,157
2023-06-06,tryon_weber,obs_2,2,rana_sylvatica,0,visit_5,spring,100,19.3,157
2023-05-24,rv_pond,obs_2,1,desmognathus_fuscus,0,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,desmongnathus_sp,0,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,eurycea_bislineata,0,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,hyla_versicolor,0,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,notophthalmus_viridescens,0,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,plethodon_cinereus,0,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,plethodon_glutinosus,0,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,pseudotriton_ruber,0,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,rana_catesbeiana,3,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,rana_clamitans,7,visit_6,spring,1306,14.2,144
2023-05-24,rv_pond,obs_2,1,rana_sylvatica,0,visit_6,spring,1306,14.2,144
2023-05-31,tuttle_pond,obs_2,1,desmognathus_fuscus,0,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,desmongnathus_sp,0,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,eurycea_bislineata,0,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,hyla_versicolor,1,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,notophthalmus_viridescens,0,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,plethodon_cinereus,0,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,plethodon_glutinosus,0,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,pseudotriton_ruber,0,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,rana_catesbeiana,17,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,rana_clamitans,3,visit_6,spring,1336,21.7,151
2023-05-31,tuttle_pond,obs_2,1,rana_sylvatica,0,visit_6,spring,1336,21.7,151
2023-06-07,rv_pond,obs_2,2,desmognathus_fuscus,0,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,desmongnathus_sp,0,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,eurycea_bislineata,0,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,hyla_versicolor,0,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,notophthalmus_viridescens,0,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,plethodon_cinereus,0,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,plethodon_glutinosus,0,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,pseudotriton_ruber,0,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,rana_catesbeiana,2,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,rana_clamitans,1,visit_6,spring,1306,13.7,158
2023-06-07,rv_pond,obs_2,2,rana_sylvatica,0,visit_6,spring,1306,13.7,158
2023-06-07,tryon_weber,obs_2,2,desmognathus_fuscus,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,desmongnathus_sp,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,eurycea_bislineata,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,hyla_versicolor,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,notophthalmus_viridescens,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,plethodon_cinereus,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,plethodon_glutinosus,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,pseudotriton_ruber,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,rana_catesbeiana,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,rana_clamitans,0,visit_6,spring,100,17.3,158
2023-06-07,tryon_weber,obs_2,2,rana_sylvatica,0,visit_6,spring,100,17.3,158
2023-05-11,phelps_pond,obs_3,2,desmognathus_fuscus,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,desmongnathus_sp,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,eurycea_bislineata,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,hyla_versicolor,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,notophthalmus_viridescens,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,plethodon_cinereus,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,plethodon_glutinosus,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,pseudotriton_ruber,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,rana_catesbeiana,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,rana_clamitans,0,visit_7,spring,2799,19.4,131
2023-05-11,phelps_pond,obs_3,2,rana_sylvatica,0,visit_7,spring,2799,19.4,131
2023-05-15,wood_lab_pond,obs_3,2,desmognathus_fuscus,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,desmongnathus_sp,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,eurycea_bislineata,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,hyla_versicolor,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,notophthalmus_viridescens,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,plethodon_cinereus,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,plethodon_glutinosus,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,pseudotriton_ruber,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,rana_catesbeiana,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,rana_clamitans,0,visit_7,spring,2130,13.9,135
2023-05-15,wood_lab_pond,obs_3,2,rana_sylvatica,0,visit_7,spring,2130,13.9,135
2023-05-29,tuttle_pond,obs_3,1,desmognathus_fuscus,0,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,desmongnathus_sp,0,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,eurycea_bislineata,0,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,hyla_versicolor,2,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,notophthalmus_viridescens,0,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,plethodon_cinereus,0,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,plethodon_glutinosus,0,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,pseudotriton_ruber,0,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,rana_catesbeiana,3,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,rana_clamitans,3,visit_7,spring,1336,24.4,149
2023-05-29,tuttle_pond,obs_3,1,rana_sylvatica,0,visit_7,spring,1336,24.4,149
2023-05-23,rv_pond,obs_3,1,desmognathus_fuscus,0,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,desmongnathus_sp,0,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,eurycea_bislineata,0,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,hyla_versicolor,1,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,notophthalmus_viridescens,0,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,plethodon_cinereus,0,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,plethodon_glutinosus,0,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,pseudotriton_ruber,0,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,rana_catesbeiana,1,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,rana_clamitans,8,visit_8,spring,1306,19.3,143
2023-05-23,rv_pond,obs_3,1,rana_sylvatica,0,visit_8,spring,1306,19.3,143
2023-05-31,vorisek_pond,obs_3,1,desmognathus_fuscus,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,desmongnathus_sp,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,eurycea_bislineata,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,hyla_versicolor,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,notophthalmus_viridescens,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,plethodon_cinereus,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,plethodon_glutinosus,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,pseudotriton_ruber,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,rana_catesbeiana,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,rana_clamitans,0,visit_8,spring,2103,19.7,151
2023-05-31,vorisek_pond,obs_3,1,rana_sylvatica,0,visit_8,spring,2103,19.7,151
2023-06-06,rv_pond,obs_3,2,desmognathus_fuscus,0,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,desmongnathus_sp,0,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,eurycea_bislineata,0,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,hyla_versicolor,0,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,notophthalmus_viridescens,0,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,plethodon_cinereus,0,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,plethodon_glutinosus,0,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,pseudotriton_ruber,0,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,rana_catesbeiana,5,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,rana_clamitans,1,visit_8,spring,1306,13.8,157
2023-06-06,rv_pond,obs_3,2,rana_sylvatica,0,visit_8,spring,1306,13.8,157
2023-06-07,tryon_weber,obs_3,2,desmognathus_fuscus,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,desmongnathus_sp,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,eurycea_bislineata,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,hyla_versicolor,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,notophthalmus_viridescens,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,plethodon_cinereus,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,plethodon_glutinosus,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,pseudotriton_ruber,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,rana_catesbeiana,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,rana_clamitans,0,visit_9,spring,100,17.3,158
2023-06-07,tryon_weber,obs_3,2,rana_sylvatica,0,visit_9,spring,100,17.3,158
